,settlementDate,settlementPeriod,startTime
57791,2024-07-19,3,2024-07-19T00:00:00Z
57790,2024-07-19,4,2024-07-19T00:30:00Z
57789,2024-07-19,5,2024-07-19T01:00:00Z
57788,2024-07-19,6,2024-07-19T01:30:00Z
57787,2024-07-19,7,2024-07-19T02:00:00Z
57786,2024-07-19,8,2024-07-19T02:30:00Z
57785,2024-07-19,9,2024-07-19T03:00:00Z
57784,2024-07-19,10,2024-07-19T03:30:00Z
57783,2024-07-19,11,2024-07-19T04:00:00Z
57782,2024-07-19,12,2024-07-19T04:30:00Z
57781,2024-07-19,13,2024-07-19T05:00:00Z
57780,2024-07-19,14,2024-07-19T05:30:00Z
57779,2024-07-19,16,2024-07-19T06:30:00Z
57778,2024-07-19,17,2024-07-19T07:00:00Z
57777,2024-07-19,18,2024-07-19T07:30:00Z
57776,2024-07-19,19,2024-07-19T08:00:00Z
57775,2024-07-19,33,2024-07-19T15:00:00Z
57774,2024-07-19,34,2024-07-19T15:30:00Z
57773,2024-07-19,35,2024-07-19T16:00:00Z
57772,2024-07-19,36,2024-07-19T16:30:00Z
57771,2024-07-19,37,2024-07-19T17:00:00Z
57770,2024-07-19,38,2024-07-19T17:30:00Z
57769,2024-07-19,39,2024-07-19T18:00:00Z
57768,2024-07-19,40,2024-07-19T18:30:00Z
57767,2024-07-19,41,2024-07-19T19:00:00Z
57766,2024-07-19,42,2024-07-19T19:30:00Z
57765,2024-07-19,43,2024-07-19T20:00:00Z
57764,2024-07-19,44,2024-07-19T20:30:00Z
57763,2024-07-19,45,2024-07-19T21:00:00Z
57762,2024-07-19,46,2024-07-19T21:30:00Z
57761,2024-07-19,47,2024-07-19T22:00:00Z
57760,2024-07-19,48,2024-07-19T22:30:00Z
57759,2024-07-20,1,2024-07-19T23:00:00Z
57758,2024-07-20,2,2024-07-19T23:30:00Z
57757,2024-07-20,3,2024-07-20T00:00:00Z
57756,2024-07-20,4,2024-07-20T00:30:00Z
57755,2024-07-20,5,2024-07-20T01:00:00Z
57754,2024-07-20,6,2024-07-20T01:30:00Z
57753,2024-07-20,7,2024-07-20T02:00:00Z
57752,2024-07-20,8,2024-07-20T02:30:00Z
57751,2024-07-20,9,2024-07-20T03:00:00Z
57750,2024-07-20,10,2024-07-20T03:30:00Z
57749,2024-07-20,11,2024-07-20T04:00:00Z
57748,2024-07-20,12,2024-07-20T04:30:00Z
57747,2024-07-20,13,2024-07-20T05:00:00Z
57746,2024-07-20,14,2024-07-20T05:30:00Z
57745,2024-07-20,15,2024-07-20T06:00:00Z
57744,2024-07-20,16,2024-07-20T06:30:00Z
57743,2024-07-20,21,2024-07-20T09:00:00Z
57742,2024-07-20,22,2024-07-20T09:30:00Z
57741,2024-07-20,23,2024-07-20T10:00:00Z
57740,2024-07-20,24,2024-07-20T10:30:00Z
57739,2024-07-20,25,2024-07-20T11:00:00Z
57738,2024-07-20,43,2024-07-20T20:00:00Z
57737,2024-07-20,44,2024-07-20T20:30:00Z
57736,2024-07-20,45,2024-07-20T21:00:00Z
57735,2024-07-20,46,2024-07-20T21:30:00Z
57734,2024-07-20,47,2024-07-20T22:00:00Z
57733,2024-07-20,48,2024-07-20T22:30:00Z
57732,2024-07-21,1,2024-07-20T23:00:00Z
57731,2024-07-21,2,2024-07-20T23:30:00Z
57730,2024-07-21,3,2024-07-21T00:00:00Z
57729,2024-07-21,4,2024-07-21T00:30:00Z
57728,2024-07-21,5,2024-07-21T01:00:00Z
57727,2024-07-21,6,2024-07-21T01:30:00Z
57726,2024-07-21,7,2024-07-21T02:00:00Z
57725,2024-07-21,8,2024-07-21T02:30:00Z
57724,2024-07-21,9,2024-07-21T03:00:00Z
57723,2024-07-21,10,2024-07-21T03:30:00Z
57722,2024-07-21,11,2024-07-21T04:00:00Z
57721,2024-07-21,12,2024-07-21T04:30:00Z
57720,2024-07-21,13,2024-07-21T05:00:00Z
57719,2024-07-21,14,2024-07-21T05:30:00Z
57718,2024-07-21,15,2024-07-21T06:00:00Z
57717,2024-07-21,16,2024-07-21T06:30:00Z
57716,2024-07-21,17,2024-07-21T07:00:00Z
57715,2024-07-21,18,2024-07-21T07:30:00Z
57714,2024-07-21,26,2024-07-21T11:30:00Z
57713,2024-07-21,29,2024-07-21T13:00:00Z
57712,2024-07-21,30,2024-07-21T13:30:00Z
57711,2024-07-21,31,2024-07-21T14:00:00Z
57710,2024-07-21,32,2024-07-21T14:30:00Z
57709,2024-07-21,33,2024-07-21T15:00:00Z
57708,2024-07-21,37,2024-07-21T17:00:00Z
57707,2024-07-21,40,2024-07-21T18:30:00Z
57706,2024-07-21,41,2024-07-21T19:00:00Z
57705,2024-07-21,42,2024-07-21T19:30:00Z
57704,2024-07-21,43,2024-07-21T20:00:00Z
57703,2024-07-21,46,2024-07-21T21:30:00Z
57702,2024-07-21,47,2024-07-21T22:00:00Z
57701,2024-07-21,48,2024-07-21T22:30:00Z
57700,2024-07-22,1,2024-07-21T23:00:00Z
57699,2024-07-22,2,2024-07-21T23:30:00Z
57698,2024-07-22,3,2024-07-22T00:00:00Z
57697,2024-07-22,4,2024-07-22T00:30:00Z
57696,2024-07-22,5,2024-07-22T01:00:00Z
57695,2024-07-22,6,2024-07-22T01:30:00Z
57694,2024-07-22,7,2024-07-22T02:00:00Z
57693,2024-07-22,8,2024-07-22T02:30:00Z
57692,2024-07-22,9,2024-07-22T03:00:00Z
57691,2024-07-22,10,2024-07-22T03:30:00Z
57690,2024-07-22,11,2024-07-22T04:00:00Z
57689,2024-07-22,12,2024-07-22T04:30:00Z
57688,2024-07-22,13,2024-07-22T05:00:00Z
57687,2024-07-22,14,2024-07-22T05:30:00Z
57686,2024-07-22,15,2024-07-22T06:00:00Z
57685,2024-07-22,16,2024-07-22T06:30:00Z
57684,2024-07-22,17,2024-07-22T07:00:00Z
57683,2024-07-22,18,2024-07-22T07:30:00Z
57682,2024-07-22,19,2024-07-22T08:00:00Z
57681,2024-07-22,20,2024-07-22T08:30:00Z
57680,2024-07-22,21,2024-07-22T09:00:00Z
57679,2024-07-22,22,2024-07-22T09:30:00Z
57678,2024-07-22,23,2024-07-22T10:00:00Z
57677,2024-07-22,24,2024-07-22T10:30:00Z
57676,2024-07-22,25,2024-07-22T11:00:00Z
57675,2024-07-22,26,2024-07-22T11:30:00Z
57674,2024-07-22,27,2024-07-22T12:00:00Z
57673,2024-07-22,28,2024-07-22T12:30:00Z
57672,2024-07-22,29,2024-07-22T13:00:00Z
57671,2024-07-22,30,2024-07-22T13:30:00Z
57670,2024-07-22,31,2024-07-22T14:00:00Z
57669,2024-07-22,32,2024-07-22T14:30:00Z
57668,2024-07-22,33,2024-07-22T15:00:00Z
57667,2024-07-22,34,2024-07-22T15:30:00Z
57666,2024-07-22,35,2024-07-22T16:00:00Z
57665,2024-07-22,36,2024-07-22T16:30:00Z
57664,2024-07-22,37,2024-07-22T17:00:00Z
57663,2024-07-22,38,2024-07-22T17:30:00Z
57662,2024-07-22,39,2024-07-22T18:00:00Z
57661,2024-07-22,40,2024-07-22T18:30:00Z
57660,2024-07-22,41,2024-07-22T19:00:00Z
57659,2024-07-22,42,2024-07-22T19:30:00Z
57658,2024-07-22,43,2024-07-22T20:00:00Z
57657,2024-07-22,44,2024-07-22T20:30:00Z
57656,2024-07-22,45,2024-07-22T21:00:00Z
57655,2024-07-22,46,2024-07-22T21:30:00Z
57654,2024-07-22,47,2024-07-22T22:00:00Z
57653,2024-07-22,48,2024-07-22T22:30:00Z
57652,2024-07-23,1,2024-07-22T23:00:00Z
57651,2024-07-23,2,2024-07-22T23:30:00Z
57650,2024-07-23,3,2024-07-23T00:00:00Z
57649,2024-07-23,4,2024-07-23T00:30:00Z
57648,2024-07-23,5,2024-07-23T01:00:00Z
57647,2024-07-23,6,2024-07-23T01:30:00Z
57646,2024-07-23,7,2024-07-23T02:00:00Z
57645,2024-07-23,8,2024-07-23T02:30:00Z
57644,2024-07-23,9,2024-07-23T03:00:00Z
57643,2024-07-23,10,2024-07-23T03:30:00Z
57642,2024-07-23,11,2024-07-23T04:00:00Z
57641,2024-07-23,12,2024-07-23T04:30:00Z
57640,2024-07-23,13,2024-07-23T05:00:00Z
57639,2024-07-23,14,2024-07-23T05:30:00Z
57638,2024-07-23,17,2024-07-23T07:00:00Z
57637,2024-07-23,37,2024-07-23T17:00:00Z
57636,2024-07-23,38,2024-07-23T17:30:00Z
57635,2024-07-23,39,2024-07-23T18:00:00Z
57634,2024-07-23,40,2024-07-23T18:30:00Z
57633,2024-07-23,41,2024-07-23T19:00:00Z
57632,2024-07-23,42,2024-07-23T19:30:00Z
57631,2024-07-23,43,2024-07-23T20:00:00Z
57630,2024-07-23,44,2024-07-23T20:30:00Z
57629,2024-07-23,45,2024-07-23T21:00:00Z
57628,2024-07-23,47,2024-07-23T22:00:00Z
57627,2024-07-23,48,2024-07-23T22:30:00Z
57626,2024-07-24,1,2024-07-23T23:00:00Z
57625,2024-07-24,2,2024-07-23T23:30:00Z
58021,2024-07-24,3,2024-07-24T00:00:00Z
57624,2024-07-24,3,2024-07-24T00:00:00Z
58020,2024-07-24,4,2024-07-24T00:30:00Z
58019,2024-07-24,5,2024-07-24T01:00:00Z
58018,2024-07-24,6,2024-07-24T01:30:00Z
58017,2024-07-24,7,2024-07-24T02:00:00Z
58016,2024-07-24,8,2024-07-24T02:30:00Z
58015,2024-07-24,9,2024-07-24T03:00:00Z
58014,2024-07-24,10,2024-07-24T03:30:00Z
58013,2024-07-24,11,2024-07-24T04:00:00Z
58012,2024-07-24,12,2024-07-24T04:30:00Z
58011,2024-07-24,18,2024-07-24T07:30:00Z
58010,2024-07-24,19,2024-07-24T08:00:00Z
58009,2024-07-24,40,2024-07-24T18:30:00Z
58008,2024-07-24,41,2024-07-24T19:00:00Z
58007,2024-07-24,42,2024-07-24T19:30:00Z
58006,2024-07-24,43,2024-07-24T20:00:00Z
58005,2024-07-24,44,2024-07-24T20:30:00Z
58004,2024-07-24,45,2024-07-24T21:00:00Z
58003,2024-07-24,46,2024-07-24T21:30:00Z
58002,2024-07-24,47,2024-07-24T22:00:00Z
58001,2024-07-24,48,2024-07-24T22:30:00Z
58000,2024-07-25,1,2024-07-24T23:00:00Z
57999,2024-07-25,2,2024-07-24T23:30:00Z
57998,2024-07-25,3,2024-07-25T00:00:00Z
57997,2024-07-25,4,2024-07-25T00:30:00Z
57996,2024-07-25,5,2024-07-25T01:00:00Z
57995,2024-07-25,6,2024-07-25T01:30:00Z
57994,2024-07-25,7,2024-07-25T02:00:00Z
57993,2024-07-25,8,2024-07-25T02:30:00Z
57992,2024-07-25,9,2024-07-25T03:00:00Z
57991,2024-07-25,10,2024-07-25T03:30:00Z
57990,2024-07-25,11,2024-07-25T04:00:00Z
57989,2024-07-25,12,2024-07-25T04:30:00Z
57988,2024-07-25,13,2024-07-25T05:00:00Z
57987,2024-07-25,14,2024-07-25T05:30:00Z
57986,2024-07-25,15,2024-07-25T06:00:00Z
57985,2024-07-25,17,2024-07-25T07:00:00Z
57984,2024-07-25,31,2024-07-25T14:00:00Z
57983,2024-07-25,32,2024-07-25T14:30:00Z
57982,2024-07-25,33,2024-07-25T15:00:00Z
57981,2024-07-25,37,2024-07-25T17:00:00Z
57980,2024-07-25,38,2024-07-25T17:30:00Z
57979,2024-07-25,39,2024-07-25T18:00:00Z
57978,2024-07-25,40,2024-07-25T18:30:00Z
57977,2024-07-25,42,2024-07-25T19:30:00Z
57976,2024-07-25,47,2024-07-25T22:00:00Z
57975,2024-07-25,48,2024-07-25T22:30:00Z
57974,2024-07-26,1,2024-07-25T23:00:00Z
57973,2024-07-26,2,2024-07-25T23:30:00Z
57972,2024-07-26,3,2024-07-26T00:00:00Z
57971,2024-07-26,4,2024-07-26T00:30:00Z
57970,2024-07-26,5,2024-07-26T01:00:00Z
57969,2024-07-26,6,2024-07-26T01:30:00Z
57968,2024-07-26,7,2024-07-26T02:00:00Z
57967,2024-07-26,8,2024-07-26T02:30:00Z
57966,2024-07-26,9,2024-07-26T03:00:00Z
57965,2024-07-26,10,2024-07-26T03:30:00Z
57964,2024-07-26,11,2024-07-26T04:00:00Z
57963,2024-07-26,12,2024-07-26T04:30:00Z
57962,2024-07-26,13,2024-07-26T05:00:00Z
57961,2024-07-26,14,2024-07-26T05:30:00Z
57960,2024-07-26,15,2024-07-26T06:00:00Z
57959,2024-07-26,18,2024-07-26T07:30:00Z
57958,2024-07-26,19,2024-07-26T08:00:00Z
57957,2024-07-26,20,2024-07-26T08:30:00Z
57956,2024-07-26,21,2024-07-26T09:00:00Z
57955,2024-07-26,22,2024-07-26T09:30:00Z
57954,2024-07-26,23,2024-07-26T10:00:00Z
57953,2024-07-26,38,2024-07-26T17:30:00Z
57952,2024-07-26,39,2024-07-26T18:00:00Z
57951,2024-07-26,40,2024-07-26T18:30:00Z
57950,2024-07-26,41,2024-07-26T19:00:00Z
57949,2024-07-26,44,2024-07-26T20:30:00Z
57948,2024-07-26,45,2024-07-26T21:00:00Z
57947,2024-07-27,20,2024-07-27T08:30:00Z
57946,2024-07-27,23,2024-07-27T10:00:00Z
57945,2024-07-27,24,2024-07-27T10:30:00Z
57944,2024-07-27,25,2024-07-27T11:00:00Z
57943,2024-07-27,26,2024-07-27T11:30:00Z
57942,2024-07-27,29,2024-07-27T13:00:00Z
57941,2024-07-27,32,2024-07-27T14:30:00Z
57940,2024-07-27,33,2024-07-27T15:00:00Z
57939,2024-07-27,36,2024-07-27T16:30:00Z
57938,2024-07-27,37,2024-07-27T17:00:00Z
57937,2024-07-27,39,2024-07-27T18:00:00Z
57936,2024-07-28,7,2024-07-28T02:00:00Z
57935,2024-07-28,8,2024-07-28T02:30:00Z
57934,2024-07-28,9,2024-07-28T03:00:00Z
57933,2024-07-28,10,2024-07-28T03:30:00Z
57932,2024-07-28,11,2024-07-28T04:00:00Z
57931,2024-07-28,12,2024-07-28T04:30:00Z
57930,2024-07-28,13,2024-07-28T05:00:00Z
57929,2024-07-28,14,2024-07-28T05:30:00Z
57928,2024-07-28,16,2024-07-28T06:30:00Z
57927,2024-07-28,17,2024-07-28T07:00:00Z
57926,2024-07-28,20,2024-07-28T08:30:00Z
57925,2024-07-28,34,2024-07-28T15:30:00Z
57924,2024-07-28,41,2024-07-28T19:00:00Z
57923,2024-07-28,42,2024-07-28T19:30:00Z
57922,2024-07-28,43,2024-07-28T20:00:00Z
57921,2024-07-28,47,2024-07-28T22:00:00Z
57920,2024-07-28,48,2024-07-28T22:30:00Z
57919,2024-07-29,1,2024-07-28T23:00:00Z
57918,2024-07-29,2,2024-07-28T23:30:00Z
57917,2024-07-29,3,2024-07-29T00:00:00Z
57916,2024-07-29,4,2024-07-29T00:30:00Z
57915,2024-07-29,5,2024-07-29T01:00:00Z
57914,2024-07-29,6,2024-07-29T01:30:00Z
57913,2024-07-29,7,2024-07-29T02:00:00Z
57912,2024-07-29,8,2024-07-29T02:30:00Z
57911,2024-07-29,9,2024-07-29T03:00:00Z
57910,2024-07-29,10,2024-07-29T03:30:00Z
57909,2024-07-29,11,2024-07-29T04:00:00Z
57908,2024-07-29,12,2024-07-29T04:30:00Z
57907,2024-07-29,30,2024-07-29T13:30:00Z
57906,2024-07-29,31,2024-07-29T14:00:00Z
57905,2024-07-29,32,2024-07-29T14:30:00Z
57904,2024-07-29,35,2024-07-29T16:00:00Z
57903,2024-07-29,36,2024-07-29T16:30:00Z
57902,2024-07-29,37,2024-07-29T17:00:00Z
57901,2024-07-29,40,2024-07-29T18:30:00Z
57900,2024-07-29,41,2024-07-29T19:00:00Z
57899,2024-07-29,42,2024-07-29T19:30:00Z
57898,2024-07-29,43,2024-07-29T20:00:00Z
57897,2024-07-29,44,2024-07-29T20:30:00Z
57896,2024-07-29,45,2024-07-29T21:00:00Z
57895,2024-07-29,46,2024-07-29T21:30:00Z
57894,2024-07-30,14,2024-07-30T05:30:00Z
57893,2024-07-30,15,2024-07-30T06:00:00Z
57892,2024-07-30,16,2024-07-30T06:30:00Z
57891,2024-07-30,17,2024-07-30T07:00:00Z
57890,2024-07-30,18,2024-07-30T07:30:00Z
57889,2024-07-30,19,2024-07-30T08:00:00Z
57888,2024-07-30,22,2024-07-30T09:30:00Z
57887,2024-07-30,23,2024-07-30T10:00:00Z
57886,2024-07-30,33,2024-07-30T15:00:00Z
57885,2024-07-30,34,2024-07-30T15:30:00Z
57884,2024-07-30,35,2024-07-30T16:00:00Z
57883,2024-07-30,36,2024-07-30T16:30:00Z
57882,2024-07-30,37,2024-07-30T17:00:00Z
57881,2024-07-30,38,2024-07-30T17:30:00Z
57880,2024-07-30,39,2024-07-30T18:00:00Z
57879,2024-07-30,40,2024-07-30T18:30:00Z
57878,2024-07-30,41,2024-07-30T19:00:00Z
57877,2024-07-30,42,2024-07-30T19:30:00Z
57876,2024-07-30,43,2024-07-30T20:00:00Z
57875,2024-07-30,44,2024-07-30T20:30:00Z
57874,2024-07-30,46,2024-07-30T21:30:00Z
57873,2024-07-30,47,2024-07-30T22:00:00Z
57872,2024-07-30,48,2024-07-30T22:30:00Z
57871,2024-07-31,1,2024-07-30T23:00:00Z
57870,2024-07-31,2,2024-07-30T23:30:00Z
57869,2024-07-31,3,2024-07-31T00:00:00Z
58264,2024-07-31,3,2024-07-31T00:00:00Z
58263,2024-07-31,4,2024-07-31T00:30:00Z
58262,2024-07-31,5,2024-07-31T01:00:00Z
58261,2024-07-31,6,2024-07-31T01:30:00Z
58260,2024-07-31,7,2024-07-31T02:00:00Z
58259,2024-07-31,8,2024-07-31T02:30:00Z
58258,2024-07-31,9,2024-07-31T03:00:00Z
58257,2024-07-31,10,2024-07-31T03:30:00Z
58256,2024-07-31,11,2024-07-31T04:00:00Z
58255,2024-07-31,12,2024-07-31T04:30:00Z
58254,2024-07-31,13,2024-07-31T05:00:00Z
58253,2024-07-31,14,2024-07-31T05:30:00Z
58252,2024-07-31,15,2024-07-31T06:00:00Z
58251,2024-07-31,16,2024-07-31T06:30:00Z
58250,2024-07-31,35,2024-07-31T16:00:00Z
58249,2024-07-31,36,2024-07-31T16:30:00Z
58248,2024-07-31,37,2024-07-31T17:00:00Z
58247,2024-07-31,38,2024-07-31T17:30:00Z
58246,2024-07-31,39,2024-07-31T18:00:00Z
58245,2024-07-31,40,2024-07-31T18:30:00Z
58244,2024-07-31,41,2024-07-31T19:00:00Z
58243,2024-07-31,42,2024-07-31T19:30:00Z
58242,2024-07-31,43,2024-07-31T20:00:00Z
58241,2024-07-31,44,2024-07-31T20:30:00Z
58240,2024-07-31,46,2024-07-31T21:30:00Z
58239,2024-07-31,47,2024-07-31T22:00:00Z
58238,2024-07-31,48,2024-07-31T22:30:00Z
58237,2024-08-01,1,2024-07-31T23:00:00Z
58236,2024-08-01,4,2024-08-01T00:30:00Z
58235,2024-08-01,12,2024-08-01T04:30:00Z
58234,2024-08-01,14,2024-08-01T05:30:00Z
58233,2024-08-01,17,2024-08-01T07:00:00Z
58232,2024-08-01,26,2024-08-01T11:30:00Z
58231,2024-08-01,27,2024-08-01T12:00:00Z
58230,2024-08-01,35,2024-08-01T16:00:00Z
58229,2024-08-01,36,2024-08-01T16:30:00Z
58228,2024-08-01,37,2024-08-01T17:00:00Z
58227,2024-08-01,38,2024-08-01T17:30:00Z
58226,2024-08-01,39,2024-08-01T18:00:00Z
58225,2024-08-01,40,2024-08-01T18:30:00Z
58224,2024-08-01,41,2024-08-01T19:00:00Z
58223,2024-08-01,42,2024-08-01T19:30:00Z
58222,2024-08-01,43,2024-08-01T20:00:00Z
58221,2024-08-01,44,2024-08-01T20:30:00Z
58220,2024-08-01,45,2024-08-01T21:00:00Z
58219,2024-08-01,47,2024-08-01T22:00:00Z
58218,2024-08-01,48,2024-08-01T22:30:00Z
58217,2024-08-02,1,2024-08-01T23:00:00Z
58216,2024-08-02,11,2024-08-02T04:00:00Z
58215,2024-08-02,13,2024-08-02T05:00:00Z
58214,2024-08-02,14,2024-08-02T05:30:00Z
58213,2024-08-02,15,2024-08-02T06:00:00Z
58212,2024-08-02,16,2024-08-02T06:30:00Z
58211,2024-08-02,17,2024-08-02T07:00:00Z
58210,2024-08-02,18,2024-08-02T07:30:00Z
58209,2024-08-02,22,2024-08-02T09:30:00Z
58208,2024-08-02,25,2024-08-02T11:00:00Z
58207,2024-08-02,26,2024-08-02T11:30:00Z
58206,2024-08-02,27,2024-08-02T12:00:00Z
58205,2024-08-02,28,2024-08-02T12:30:00Z
58204,2024-08-02,29,2024-08-02T13:00:00Z
58203,2024-08-02,30,2024-08-02T13:30:00Z
58202,2024-08-02,31,2024-08-02T14:00:00Z
58201,2024-08-02,32,2024-08-02T14:30:00Z
58200,2024-08-02,39,2024-08-02T18:00:00Z
58199,2024-08-02,40,2024-08-02T18:30:00Z
58198,2024-08-02,47,2024-08-02T22:00:00Z
58197,2024-08-02,48,2024-08-02T22:30:00Z
58196,2024-08-03,1,2024-08-02T23:00:00Z
58195,2024-08-03,2,2024-08-02T23:30:00Z
58194,2024-08-03,3,2024-08-03T00:00:00Z
58193,2024-08-03,4,2024-08-03T00:30:00Z
58192,2024-08-03,5,2024-08-03T01:00:00Z
58191,2024-08-03,6,2024-08-03T01:30:00Z
58190,2024-08-03,7,2024-08-03T02:00:00Z
58189,2024-08-03,8,2024-08-03T02:30:00Z
58188,2024-08-03,9,2024-08-03T03:00:00Z
58187,2024-08-03,10,2024-08-03T03:30:00Z
58186,2024-08-03,11,2024-08-03T04:00:00Z
58185,2024-08-03,12,2024-08-03T04:30:00Z
58184,2024-08-03,13,2024-08-03T05:00:00Z
58183,2024-08-03,14,2024-08-03T05:30:00Z
58182,2024-08-03,15,2024-08-03T06:00:00Z
58181,2024-08-03,16,2024-08-03T06:30:00Z
58180,2024-08-03,19,2024-08-03T08:00:00Z
58179,2024-08-03,25,2024-08-03T11:00:00Z
58178,2024-08-03,26,2024-08-03T11:30:00Z
58177,2024-08-03,27,2024-08-03T12:00:00Z
58176,2024-08-03,28,2024-08-03T12:30:00Z
58175,2024-08-03,29,2024-08-03T13:00:00Z
58174,2024-08-03,30,2024-08-03T13:30:00Z
58173,2024-08-03,31,2024-08-03T14:00:00Z
58172,2024-08-03,32,2024-08-03T14:30:00Z
58171,2024-08-03,33,2024-08-03T15:00:00Z
58170,2024-08-03,34,2024-08-03T15:30:00Z
58169,2024-08-03,35,2024-08-03T16:00:00Z
58168,2024-08-03,36,2024-08-03T16:30:00Z
58167,2024-08-03,37,2024-08-03T17:00:00Z
58166,2024-08-03,38,2024-08-03T17:30:00Z
58165,2024-08-03,39,2024-08-03T18:00:00Z
58164,2024-08-03,40,2024-08-03T18:30:00Z
58163,2024-08-03,41,2024-08-03T19:00:00Z
58162,2024-08-03,42,2024-08-03T19:30:00Z
58161,2024-08-03,43,2024-08-03T20:00:00Z
58160,2024-08-03,44,2024-08-03T20:30:00Z
58159,2024-08-03,45,2024-08-03T21:00:00Z
58158,2024-08-03,46,2024-08-03T21:30:00Z
58157,2024-08-03,48,2024-08-03T22:30:00Z
58156,2024-08-04,1,2024-08-03T23:00:00Z
58155,2024-08-04,2,2024-08-03T23:30:00Z
58154,2024-08-04,3,2024-08-04T00:00:00Z
58153,2024-08-04,4,2024-08-04T00:30:00Z
58152,2024-08-04,5,2024-08-04T01:00:00Z
58151,2024-08-04,6,2024-08-04T01:30:00Z
58150,2024-08-04,7,2024-08-04T02:00:00Z
58149,2024-08-04,8,2024-08-04T02:30:00Z
58148,2024-08-04,9,2024-08-04T03:00:00Z
58147,2024-08-04,10,2024-08-04T03:30:00Z
58146,2024-08-04,11,2024-08-04T04:00:00Z
58145,2024-08-04,12,2024-08-04T04:30:00Z
58144,2024-08-04,13,2024-08-04T05:00:00Z
58143,2024-08-04,14,2024-08-04T05:30:00Z
58142,2024-08-04,15,2024-08-04T06:00:00Z
58141,2024-08-04,16,2024-08-04T06:30:00Z
58140,2024-08-04,23,2024-08-04T10:00:00Z
58139,2024-08-04,24,2024-08-04T10:30:00Z
58138,2024-08-04,27,2024-08-04T12:00:00Z
58137,2024-08-04,28,2024-08-04T12:30:00Z
58136,2024-08-04,29,2024-08-04T13:00:00Z
58135,2024-08-04,30,2024-08-04T13:30:00Z
58134,2024-08-04,31,2024-08-04T14:00:00Z
58133,2024-08-04,32,2024-08-04T14:30:00Z
58132,2024-08-04,34,2024-08-04T15:30:00Z
58131,2024-08-04,35,2024-08-04T16:00:00Z
58130,2024-08-04,36,2024-08-04T16:30:00Z
58129,2024-08-04,37,2024-08-04T17:00:00Z
58128,2024-08-04,38,2024-08-04T17:30:00Z
58127,2024-08-04,39,2024-08-04T18:00:00Z
58126,2024-08-04,40,2024-08-04T18:30:00Z
58125,2024-08-04,41,2024-08-04T19:00:00Z
58124,2024-08-04,42,2024-08-04T19:30:00Z
58123,2024-08-04,43,2024-08-04T20:00:00Z
58122,2024-08-04,44,2024-08-04T20:30:00Z
58121,2024-08-04,45,2024-08-04T21:00:00Z
58120,2024-08-04,46,2024-08-04T21:30:00Z
58119,2024-08-04,47,2024-08-04T22:00:00Z
58118,2024-08-04,48,2024-08-04T22:30:00Z
58117,2024-08-05,1,2024-08-04T23:00:00Z
58116,2024-08-05,2,2024-08-04T23:30:00Z
58115,2024-08-05,3,2024-08-05T00:00:00Z
58114,2024-08-05,4,2024-08-05T00:30:00Z
58113,2024-08-05,5,2024-08-05T01:00:00Z
58112,2024-08-05,6,2024-08-05T01:30:00Z
58111,2024-08-05,7,2024-08-05T02:00:00Z
58110,2024-08-05,8,2024-08-05T02:30:00Z
58109,2024-08-05,9,2024-08-05T03:00:00Z
58108,2024-08-05,10,2024-08-05T03:30:00Z
58107,2024-08-05,11,2024-08-05T04:00:00Z
58106,2024-08-05,12,2024-08-05T04:30:00Z
58105,2024-08-05,13,2024-08-05T05:00:00Z
58104,2024-08-05,14,2024-08-05T05:30:00Z
58103,2024-08-05,15,2024-08-05T06:00:00Z
58102,2024-08-05,16,2024-08-05T06:30:00Z
58101,2024-08-05,17,2024-08-05T07:00:00Z
58100,2024-08-05,18,2024-08-05T07:30:00Z
58099,2024-08-05,19,2024-08-05T08:00:00Z
58098,2024-08-05,20,2024-08-05T08:30:00Z
58097,2024-08-05,21,2024-08-05T09:00:00Z
58096,2024-08-05,22,2024-08-05T09:30:00Z
58095,2024-08-05,23,2024-08-05T10:00:00Z
58094,2024-08-05,24,2024-08-05T10:30:00Z
58093,2024-08-05,25,2024-08-05T11:00:00Z
58092,2024-08-05,26,2024-08-05T11:30:00Z
58091,2024-08-05,27,2024-08-05T12:00:00Z
58090,2024-08-05,28,2024-08-05T12:30:00Z
58089,2024-08-05,29,2024-08-05T13:00:00Z
58088,2024-08-05,30,2024-08-05T13:30:00Z
58087,2024-08-05,31,2024-08-05T14:00:00Z
58086,2024-08-05,32,2024-08-05T14:30:00Z
58085,2024-08-05,33,2024-08-05T15:00:00Z
58084,2024-08-05,34,2024-08-05T15:30:00Z
58083,2024-08-05,35,2024-08-05T16:00:00Z
58082,2024-08-05,36,2024-08-05T16:30:00Z
58081,2024-08-05,37,2024-08-05T17:00:00Z
58080,2024-08-05,38,2024-08-05T17:30:00Z
58079,2024-08-05,39,2024-08-05T18:00:00Z
58078,2024-08-05,40,2024-08-05T18:30:00Z
58077,2024-08-05,41,2024-08-05T19:00:00Z
58076,2024-08-05,42,2024-08-05T19:30:00Z
58075,2024-08-05,44,2024-08-05T20:30:00Z
58074,2024-08-05,47,2024-08-05T22:00:00Z
58073,2024-08-05,48,2024-08-05T22:30:00Z
58072,2024-08-06,1,2024-08-05T23:00:00Z
58071,2024-08-06,2,2024-08-05T23:30:00Z
58070,2024-08-06,3,2024-08-06T00:00:00Z
58069,2024-08-06,4,2024-08-06T00:30:00Z
